feature,bucket,regime,side,horizon,label,sample_count,cluster_count,raw_expectancy_bps,expectancy_after_5_bps,expectancy_after_7_5_bps,expectancy_after_10_bps,pf_after_5_bps,pf_after_7_5_bps,pf_after_10_bps,win_rate_after_5_bps,win_rate_after_7_5_bps,win_rate_after_10_bps,gross_profit_after_5_bps,gross_loss_after_5_bps,gross_profit_after_7_5_bps,gross_loss_after_7_5_bps,gross_profit_after_10_bps,gross_loss_after_10_bps,win_count_after_5_bps,loss_count_after_5_bps,win_count_after_7_5_bps,loss_count_after_7_5_bps,win_count_after_10_bps,loss_count_after_10_bps,win_rate,profit_factor,average_forward_return,median_forward_return,worst_month_expectancy,worst_symbol_expectancy,leave_one_symbol_out_passed,leave_one_month_out_passed,leave_one_quarter_out_passed,top_symbol_contribution_pct,top_month_contribution_pct,top_quarter_contribution_pct
TrendSlope20,slope_up,compressed_up,long,5m,DISCOVERY_REJECTED,4673,4171,-0.533149,-5.533149,-8.033149,-10.533149,0.597996,0.477808,0.384144,37.406377,32.976675,29.295955,38462.415148,64318.818846,34348.230455,71887.134152,30702.212223,79923.615921,1748,2925,1541,3132,1369,3304,37.406377,0.597996,-0.533149,-1.500000,-10.260408,-8.679464,false,false,false,0.000000,100.000000,0.000000
ETHContext60,eth_up,range,short,240m,DISCOVERY_REJECTED,53353,36724,-0.533318,-5.533318,-8.033318,-10.533318,0.908583,0.870074,0.833213,48.420895,47.463123,46.542837,2934155.279896,3229374.412408,2870203.254935,3298804.887447,2807492.502107,3369476.634618,25834,27519,25323,28030,24832,28521,48.420895,0.908583,-0.533318,0.600000,-39.332626,-7.504098,false,false,false,0.000000,37.021528,66.160679
VolumeRatio20,volume_ratio_high,compressed_down,short,15m,DISCOVERY_REJECTED,7944,7486,-0.535721,-5.535721,-8.035721,-10.535721,0.721470,0.623644,0.539865,42.434542,39.526687,36.631420,113909.531622,157885.299138,105779.830037,169615.597553,98198.092363,181893.859879,3371,4573,3140,4804,2910,5034,42.434542,0.721470,-0.535721,-1.600000,-18.381757,-7.917879,false,false,false,0.000000,95.570117,0.000000
CompositeRegime,trend_up,trend_up,short,120m,DISCOVERY_REJECTED,120660,57289,-0.535992,-5.535992,-8.035992,-10.535992,0.873704,0.821911,0.773165,49.095806,47.704293,46.364993,4620976.549890,5288949.358448,4474983.881652,5444606.690210,4333112.845565,5604385.654123,59239,61421,57560,63100,55944,64716,49.095806,0.873704,-0.535992,3.300000,-22.486364,-7.013822,false,false,false,0.000000,57.060289,0.000000
ATRPct14,atr_pct_14_mid,trend_down,short,15m,DISCOVERY_REJECTED,44654,24466,-0.537604,-5.537604,-8.037604,-10.537604,0.796529,0.719605,0.650586,42.943521,41.165405,39.427599,968014.134544,1215290.311851,921107.282949,1280018.460255,876125.983760,1346672.161067,19176,25478,18382,26272,17606,27048,42.943521,0.796529,-0.537604,-4.500000,-13.808753,-6.549199,false,false,false,0.000000,76.271217,0.000000
BTCContext60,btc_down,trend_down,long,5m,DISCOVERY_REJECTED,43741,28130,-0.537724,-5.537724,-8.037724,-10.537724,0.569251,0.440489,0.341318,42.129810,37.150500,32.370088,320110.733070,562336.304575,276788.296292,628366.367796,238846.254943,699776.826448,18428,25313,16250,27491,14159,29582,42.129810,0.569251,-0.537724,1.200000,-9.132786,-6.277231,false,false,false,0.000000,0.000000,0.000000
ETHContext60,eth_down,trend_up,long,5m,DISCOVERY_REJECTED,11162,8904,-0.539345,-5.539345,-8.039345,-10.539345,0.579025,0.455688,0.360973,37.842681,33.345279,28.982261,85043.529314,146873.697933,75124.538000,164859.706620,66452.381335,184092.549955,4224,6938,3722,7440,3235,7927,37.842681,0.579025,-0.539345,-0.700000,-8.879618,-7.155930,false,false,false,0.000000,0.000000,0.000000
TrendSlope20,slope_down,trend_down,long,5m,DISCOVERY_REJECTED,19465,12644,-0.539844,-5.539844,-8.039844,-10.539844,0.640084,0.523978,0.429913,42.275880,38.114565,34.158746,191772.750114,299605.822959,172261.104911,328756.677757,154713.621222,359871.694067,8229,11236,7419,12046,6649,12816,42.275880,0.640084,-0.539844,0.700000,-9.573985,-14.364963,false,false,false,0.000000,0.000000,0.000000
BTCContext60,btc_down,range,long,5m,DISCOVERY_REJECTED,48253,34843,-0.540491,-5.540491,-8.040491,-10.540491,0.553175,0.424468,0.326770,39.688724,34.770895,30.393965,330977.309336,598322.617642,286142.919263,674120.727569,246867.480524,755477.788829,19151,29102,16778,31475,14666,33587,39.688724,0.553175,-0.540491,0.000000,-9.343232,-5.834535,false,false,false,0.000000,0.000000,0.000000
SessionUTC,us,range,long,15m,DISCOVERY_REJECTED,66624,31478,-0.542762,-5.542762,-8.042762,-10.542762,0.714716,0.614911,0.529734,43.325228,40.180716,37.120257,925149.863061,1294430.866534,855631.640653,1391472.644126,791223.383645,1493624.387118,28865,37759,26770,39854,24731,41893,43.325228,0.714716,-0.542762,0.000000,-7.467796,-6.656005,false,false,false,0.000000,0.000000,0.000000
ETHContext60,eth_flat,trend_down,long,120m,DISCOVERY_REJECTED,39989,25593,-0.544539,-5.544539,-8.044539,-10.544539,0.858721,0.801471,0.747947,49.736177,48.200755,46.677836,1347664.619779,1569385.202167,1298687.589499,1620380.671887,1251257.749403,1672923.331790,19889,20100,19275,20714,18666,21323,49.736177,0.858721,-0.544539,4.600000,-24.468711,-8.264138,false,false,false,0.000000,36.388731,100.000000
TrendSlope20,slope_down,trend_down,short,15m,DISCOVERY_REJECTED,19465,12644,-0.547083,-5.547083,-8.047083,-10.547083,0.752849,0.663815,0.586326,41.669663,38.926278,36.331878,328900.654595,436874.633394,309286.829957,465923.308756,290983.032852,496282.011651,8111,11354,7577,11888,7072,12393,41.669663,0.752849,-0.547083,-2.400000,-13.144356,-7.749511,false,false,false,0.000000,0.000000,0.000000
BBWidthPctRank60,bb_width_high,trend_down,short,15m,DISCOVERY_REJECTED,48250,34344,-0.548341,-5.548341,-8.048341,-10.548341,0.743231,0.652173,0.573567,40.167876,37.479793,34.791710,774892.078642,1042599.528318,728119.437121,1116451.886796,684565.609952,1193523.059628,19381,28869,18084,30166,16787,31463,40.167876,0.743231,-0.548341,-3.300000,-12.557873,-6.844266,false,false,false,0.000000,100.000000,0.000000
TrendSlope20,slope_flat,trend_down,short,30m,DISCOVERY_REJECTED,32441,17055,-0.549228,-5.549228,-8.049228,-10.549228,0.768229,0.683461,0.608874,41.798958,39.406923,37.181345,596704.582565,776727.103469,563813.911717,824938.932620,532753.779473,874981.300377,13560,18881,12784,19657,12062,20379,41.798958,0.768229,-0.549228,-3.200000,-9.924253,-11.031454,false,false,false,0.000000,0.000000,0.000000
CloseRelativeEMA20,below_ema20,range,short,5m,DISCOVERY_REJECTED,51248,36653,-0.550589,-5.550589,-8.050589,-10.550589,0.561414,0.435271,0.339151,38.344911,33.784733,29.513347,364120.255317,648576.824916,317998.473815,730575.043414,277488.202951,818184.772550,19651,31597,17314,33934,15125,36123,38.344911,0.561414,-0.550589,-1.000000,-6.877262,-5.950833,false,false,false,0.000000,0.000000,0.000000
CompositeRegime,trend_down,trend_down,short,15m,DISCOVERY_REJECTED,117282,55506,-0.551080,-5.551080,-8.051080,-10.551080,0.721546,0.624824,0.542389,40.557801,37.576951,34.704388,1687014.677316,2338056.486532,1572564.773158,2516811.582374,1466707.466042,2704159.275258,47567,69715,44071,73211,40702,76580,40.557801,0.721546,-0.551080,-2.400000,-11.005935,-6.062851,false,false,false,0.000000,0.000000,0.000000
BTCContext60,btc_up,trend_up,long,30m,DISCOVERY_REJECTED,43361,28304,-0.552524,-5.552524,-8.052524,-10.552524,0.757449,0.669965,0.593637,41.053020,38.493116,36.034686,751866.831348,992629.822956,708800.947314,1057966.438921,668441.084158,1126009.075766,17801,25560,16691,26670,15625,27736,41.053020,0.757449,-0.552524,-3.500000,-11.017779,-6.949592,false,false,false,0.000000,100.000000,0.000000
ETHContext60,eth_up_strong,trend_up,long,5m,DISCOVERY_REJECTED,25344,15253,-0.552819,-5.552819,-8.052819,-10.552819,0.639734,0.525715,0.433659,39.271622,35.574495,32.153567,249899.239219,390629.872619,226222.034228,430312.667627,204792.758437,472243.391836,9953,15391,9016,16328,8149,17195,39.271622,0.639734,-0.552819,-1.600000,-11.341556,-6.164238,false,false,false,0.000000,0.000000,0.000000
CloseRelativeEMA20,near_ema20,trend_up,long,240m,DISCOVERY_REJECTED,51603,33500,-0.554886,-5.554886,-8.054886,-10.554886,0.892448,0.848014,0.805890,46.615507,45.489603,44.282309,2378566.073373,2665214.835249,2319168.254401,2734824.516278,2261287.338671,2805951.100548,24055,27548,23474,28129,22851,28752,46.615507,0.892448,-0.554886,-2.000000,-27.537644,-10.530645,false,false,false,0.000000,50.258705,100.000000
RealizedVol60,realized_vol_60_mid,compressed_down,long,5m,DISCOVERY_REJECTED,9381,6861,-0.557613,-5.557613,-8.057613,-10.557613,0.730588,0.634213,0.550589,45.325658,42.682017,40.123654,141381.952320,193517.923787,131057.617558,206646.089025,121338.588998,220379.560465,4252,5129,4004,5377,3764,5617,45.325658,0.730588,-0.557613,0.200000,-12.995767,-7.164730,false,false,false,0.000000,52.254982,0.000000
TakerBuyRatio,taker_buy_heavy_strong,trend_up,short,60m,DISCOVERY_REJECTED,31671,23959,-0.560100,-5.560100,-8.060100,-10.560100,0.808024,0.733847,0.666421,48.227085,46.171577,43.973983,741175.021494,917268.962238,703843.598541,959115.039285,668159.567371,1002608.508115,15274,16397,14623,17048,13927,17744,48.227085,0.808024,-0.560100,2.900000,-12.969115,-6.879156,false,false,false,0.000000,55.484585,0.000000
TakerBuyRatio,taker_sell_heavy_strong,compressed_up,long,120m,DISCOVERY_REJECTED,11774,10583,-0.560304,-5.560304,-8.060304,-10.560304,0.872905,0.821194,0.772607,47.435026,46.169526,44.810600,449634.713934,515101.730921,435853.024152,530755.041140,422456.186877,546793.203865,5585,6189,5436,6338,5276,6498,47.435026,0.872905,-0.560304,0.000000,-26.289508,-12.167581,false,false,false,0.000000,48.784891,100.000000
ETHContext60,eth_down_strong,range,long,5m,DISCOVERY_REJECTED,16679,12476,-0.563838,-5.563838,-8.063838,-10.563838,0.666632,0.555276,0.462770,44.247257,40.434079,37.016608,185569.721800,278368.974217,167930.520372,302427.272789,151773.632561,327967.884977,7380,9299,6744,9935,6174,10505,44.247257,0.666632,-0.563838,1.100000,-13.608956,-5.980127,false,false,false,0.000000,0.000000,0.000000
SessionUTC,us,compressed_up,long,15m,DISCOVERY_REJECTED,15929,10923,-0.564358,-5.564358,-8.064358,-10.564358,0.728172,0.632373,0.549852,42.689434,39.964844,37.397200,237434.436615,326069.102928,220965.434457,349422.600769,205551.837391,373831.503704,6800,9129,6366,9563,5957,9972,42.689434,0.728172,-0.564358,-1.200000,-11.013490,-6.938804,false,false,false,0.000000,0.000000,0.000000
Return15,return15_flat,trend_up,long,30m,DISCOVERY_REJECTED,24361,18680,-0.564976,-5.564976,-8.064976,-10.564976,0.690165,0.586407,0.499779,40.158450,36.845778,33.582365,301981.820559,437550.188752,278563.602054,475034.470246,257146.264450,514519.632642,9783,14578,8976,15385,8181,16180,40.158450,0.690165,-0.564976,-1.800000,-9.200426,-6.767457,false,false,false,0.000000,0.000000,0.000000
TakerBuyRatio,taker_balanced,trend_up,long,5m,DISCOVERY_REJECTED,15926,13764,-0.568691,-5.568691,-8.068691,-10.568691,0.594378,0.474512,0.381435,37.033781,32.858219,28.814517,129957.239327,218644.206348,116036.579511,244538.546533,103791.960314,272108.927336,5898,10028,5233,10693,4589,11337,37.033781,0.594378,-0.568691,-1.600000,-8.926349,-7.539014,false,false,false,0.000000,0.000000,0.000000
TakerBuyRatio,taker_sell_heavy_strong,range,short,15m,DISCOVERY_REJECTED,64482,47166,-0.569487,-5.569487,-8.069487,-10.569487,0.650154,0.536730,0.443963,41.955895,38.201359,34.570888,667409.429737,1026541.059534,602844.888629,1123181.518426,544170.206305,1225711.836102,27054,37428,24633,39849,22292,42190,41.955895,0.650154,-0.569487,0.000000,-8.401738,-6.136075,false,false,false,0.000000,0.000000,0.000000
SessionUTC,us,range,long,5m,DISCOVERY_REJECTED,66624,31478,-0.569652,-5.569652,-8.069652,-10.569652,0.580060,0.456121,0.360328,39.409222,34.705211,30.452990,512559.534932,883632.055653,450882.417453,988514.938174,396671.744568,1100864.265290,26256,40368,23122,43502,20289,46335,39.409222,0.580060,-0.569652,0.000000,-8.554830,-6.063519,false,false,false,0.000000,0.000000,0.000000
BBWidthPctRank60,bb_width_high,trend_up,long,5m,DISCOVERY_REJECTED,46994,34217,-0.570306,-5.570306,-8.070306,-10.570306,0.590191,0.470456,0.377863,36.349321,31.925352,28.171681,376991.737721,638762.684504,336937.065455,716193.012238,301702.169848,798443.116631,17082,29912,15003,31991,13239,33755,36.349321,0.590191,-0.570306,-1.700000,-8.599013,-6.655329,false,false,false,0.000000,0.000000,0.000000
Return15,return15_flat,range,short,120m,DISCOVERY_REJECTED,69421,46659,-0.570667,-5.570667,-8.070667,-10.570667,0.839722,0.776645,0.718511,45.745524,44.099048,42.451132,2026094.563339,2412815.818398,1948174.342469,2508448.097529,1873118.051645,2606944.306704,31757,37664,30614,38807,29470,39951,45.745524,0.839722,-0.570667,-1.300000,-15.024202,-7.010020,false,false,false,0.000000,40.065349,0.000000
Return15,return15_down,compressed_up,short,15m,DISCOVERY_REJECTED,10593,9639,-0.571498,-5.571498,-8.071498,-10.571498,0.723442,0.625794,0.541560,44.387803,41.744548,39.016332,154386.181035,213405.058117,142986.176189,228487.553271,132287.898569,244271.775650,4702,5891,4422,6171,4133,6460,44.387803,0.723442,-0.571498,0.000000,-12.516378,-7.436426,false,false,false,0.000000,100.000000,0.000000
CloseRelativeEMA20,near_ema20,trend_down,long,5m,DISCOVERY_REJECTED,47739,31374,-0.571808,-5.571808,-8.071808,-10.571808,0.468857,0.335565,0.242189,36.835711,30.693982,25.327301,234800.063848,500792.605956,194611.106626,579951.148733,161293.573315,665981.115423,17585,30154,14653,33086,12091,35648,36.835711,0.468857,-0.571808,0.000000,-8.563089,-6.253675,false,false,false,0.000000,0.000000,0.000000
BTCContext60,btc_up,range,long,240m,DISCOVERY_REJECTED,50840,36199,-0.572101,-5.572101,-8.072101,-10.572101,0.909541,0.871703,0.835477,47.631786,46.809599,45.861526,2848358.065470,3131643.700696,2788335.468902,3198721.104128,2729444.059502,3266929.694729,24216,26624,23798,27042,23316,27524,47.631786,0.909541,-0.572101,-1.700000,-37.838523,-11.777367,false,false,false,0.000000,49.734850,67.518617
ETHContext60,eth_up,trend_down,short,15m,DISCOVERY_REJECTED,10576,8702,-0.572737,-5.572737,-8.072737,-10.572737,0.684150,0.578469,0.490231,41.386157,37.972769,34.871407,127661.713070,186598.980182,117163.493549,202540.760660,107531.542688,219348.809800,4377,6199,4016,6560,3688,6888,41.386157,0.684150,-0.572737,-1.100000,-12.088675,-6.242075,false,false,false,0.000000,100.000000,0.000000
TrendSlope20,slope_down,compressed_down,short,60m,DISCOVERY_REJECTED,3761,3427,-0.577615,-5.577615,-8.077615,-10.577615,0.861067,0.805473,0.753617,45.413454,44.296730,43.073651,130011.458717,150988.870597,125793.299718,156173.211598,121683.288733,161465.700613,1708,2053,1666,2095,1620,2141,45.413454,0.861067,-0.577615,-3.100000,-31.346540,-43.069814,false,false,false,70.748413,45.733640,50.537626
SessionUTC,late_us,trend_up,long,5m,DISCOVERY_REJECTED,20591,10345,-0.577858,-5.577858,-8.077858,-10.577858,0.529664,0.403908,0.311361,34.913312,29.872274,25.501433,129341.451379,244195.122636,112704.683351,279035.854608,98479.872813,316288.544070,7189,13402,6151,14440,5251,15340,34.913312,0.529664,-0.577858,-1.200000,-8.439206,-6.200627,false,false,false,0.000000,0.000000,0.000000
CloseRelativeEMA20,below_ema20,trend_down,short,30m,DISCOVERY_REJECTED,54135,34965,-0.578260,-5.578260,-8.078260,-10.578260,0.784896,0.705271,0.634415,41.969151,39.946430,37.995751,1101894.290742,1403873.421480,1046476.150882,1483792.781619,993750.974296,1566405.105033,22720,31415,21625,32510,20569,33566,41.969151,0.784896,-0.578260,-4.100000,-10.668437,-6.777450,false,false,false,0.000000,0.000000,0.000000
TakerBuyRatio,taker_sell_heavy,trend_down,long,5m,DISCOVERY_REJECTED,21957,18023,-0.578548,-5.578548,-8.078548,-10.578548,0.631298,0.513561,0.418606,43.147971,38.661930,34.449151,209726.477577,332214.656791,187270.600477,364651.279692,167237.616818,399510.796033,9474,12483,8489,13468,7564,14393,43.147971,0.631298,-0.578548,1.400000,-17.443945,-6.792647,false,false,false,0.000000,0.000000,0.000000
Return15,return15_down,trend_down,short,15m,DISCOVERY_REJECTED,64104,39511,-0.578760,-5.578760,-8.078760,-10.578760,0.674846,0.567815,0.479091,40.239299,36.983652,33.874641,742230.356648,1099851.215746,680403.063752,1198283.922850,623699.673333,1301840.532431,25795,38309,23708,40396,21715,42389,40.239299,0.674846,-0.578760,-2.300000,-8.805740,-6.350475,false,false,false,0.000000,0.000000,0.000000
VolumeRatio20,volume_ratio_high,trend_up,long,5m,DISCOVERY_REJECTED,36160,27339,-0.580493,-5.580493,-8.080493,-10.580493,0.580998,0.460002,0.367154,36.628872,31.924779,27.829093,279807.099091,481597.732228,248904.702252,541095.335390,221964.854075,604555.487213,13245,22915,11544,24616,10063,26097,36.628872,0.580998,-0.580493,-1.400000,-7.545966,-6.095355,false,false,false,0.000000,0.000000,0.000000
Return15,return15_up,trend_up,long,30m,DISCOVERY_REJECTED,66825,41220,-0.581536,-5.581536,-8.081536,-10.581536,0.735963,0.643076,0.562937,41.222596,38.597830,35.925178,1039640.311629,1412626.433496,973016.281286,1513064.903153,910758.801441,1617869.923309,27547,39278,25793,41032,24007,42818,41.222596,0.735963,-0.581536,-2.800000,-10.675580,-7.424407,false,false,false,0.000000,0.000000,0.000000
ETHContext60,eth_down,trend_up,short,120m,DISCOVERY_REJECTED,11162,8904,-0.581631,-5.581631,-8.081631,-10.581631,0.882348,0.834166,0.788613,49.041390,47.661709,46.416413,467242.175112,529544.342937,453753.583638,543960.751463,440636.997283,558749.165108,5474,5688,5320,5842,5181,5981,49.041390,0.882348,-0.581631,2.800000,-19.205652,-10.914978,false,false,false,0.000000,29.114789,100.000000
TakerBuyRatio,taker_sell_heavy,trend_down,short,30m,DISCOVERY_REJECTED,21957,18023,-0.582802,-5.582802,-8.082802,-10.582802,0.805355,0.732050,0.666125,41.658697,39.672997,37.837592,507187.674003,629769.261866,484866.880886,662340.968749,463601.907696,695968.495559,9147,12810,8711,13246,8308,13649,41.658697,0.805355,-0.582802,-4.200000,-16.887019,-8.371245,false,false,false,0.000000,67.005931,0.000000
VolumeRatio20,volume_ratio_high,compressed_down,short,30m,DISCOVERY_REJECTED,7944,7486,-0.585388,-5.585388,-8.085388,-10.585388,0.783241,0.702764,0.631066,43.693353,41.515609,39.337865,160328.626077,204698.949359,151861.668072,216091.991354,143837.737102,227928.060383,3471,4473,3298,4646,3125,4819,43.693353,0.783241,-0.585388,-1.800000,-24.138746,-8.541585,false,false,false,0.000000,49.168916,0.000000
BBWidthPctRank60,bb_width_high,range,short,120m,DISCOVERY_REJECTED,60561,48988,-0.586020,-5.586020,-8.086020,-10.586020,0.875514,0.825079,0.777662,46.528294,45.213917,43.945774,2379238.818918,2717533.754782,2309836.062988,2799533.498852,2242347.516404,2883447.452267,28178,32383,27382,33179,26614,33947,46.528294,0.875514,-0.586020,-1.700000,-25.763160,-9.597527,false,false,false,0.000000,58.938046,0.000000
TrendSlope20,slope_flat,compressed_down,short,15m,DISCOVERY_REJECTED,13339,10268,-0.594555,-5.594555,-8.094555,-10.594555,0.732328,0.638018,0.556594,43.099183,40.220406,37.161706,204170.251380,278796.024361,190310.168644,298283.441625,177395.303264,318716.076245,5749,7590,5365,7974,4957,8382,43.099183,0.732328,-0.594555,-1.300000,-14.328573,-9.527263,false,false,false,100.000000,0.000000,0.000000
CloseRelativeEMA20,above_ema20,compressed_up,short,15m,DISCOVERY_REJECTED,10988,9527,-0.595213,-5.595213,-8.095213,-10.595213,0.728790,0.632474,0.548932,45.522388,42.883145,40.034583,165208.397583,226688.596835,153074.263009,242024.462261,141678.892332,258099.091584,5002,5986,4712,6276,4399,6589,45.522388,0.728790,-0.595213,0.900000,-13.062906,-9.083195,false,false,false,0.000000,59.710049,0.000000
BTCContext60,btc_down_strong,trend_down,short,15m,DISCOVERY_REJECTED,19720,11580,-0.597261,-5.597261,-8.097261,-10.597261,0.823835,0.756402,0.695022,42.094320,40.532454,38.894523,516182.340566,626560.319180,495819.211426,655497.190040,476244.083305,685222.061919,8301,11419,7993,11727,7670,12050,42.094320,0.823835,-0.597261,-6.500000,-17.188574,-7.515693,false,false,false,0.000000,50.259120,0.000000
RealizedVol60,realized_vol_60_low,compressed_up,short,60m,DISCOVERY_REJECTED,37813,26821,-0.601761,-5.601761,-8.101761,-10.601761,0.801329,0.725946,0.657747,46.341205,44.378917,42.498612,854363.307413,1066182.685929,811499.032690,1117850.911205,770425.376745,1171309.755261,17523,20290,16781,21032,16070,21743,46.341205,0.801329,-0.601761,0.300000,-19.443296,-6.993492,false,false,false,0.000000,50.541089,0.000000
